market,symbol,holder_name,holding_pct,rank
hk,0032.HK,Fidelity Investments Canada ULC,0.0838,3
hk,0032.HK,Wong (Chi Keung Alvin),0.0821,4
hk,0032.HK,Ng (Kwok Fu),0.0047,5
hk,0033.HK,Pan (Yongxiang),1.4497,1
hk,0034.HK,Or (Wai Sheun),73.4638,1
hk,0034.HK,DFA Australia Ltd.,0.5412,2
hk,0034.HK,"Dimensional Fund Advisors, L.P.",0.3897,3
hk,0034.HK,Lok (Kung Chin Hardy),0.1211,4
hk,0034.HK,Lai (Ka Fai),0.0638,5
hk,0034.HK,"Dimensional Fund Advisors, Ltd.",0.0375,6
hk,0034.HK,Yeung (Kwok Kwong),0.0153,7
hk,0034.HK,California State Teachers Retirement System,0.0091,8
hk,0034.HK,Or (Pui Kwan),0.0037,9
hk,0034.HK,Lam (Yung Hei),0.0012,10
hk,0034.HK,Mellon Investments Corporation,0.0,11
hk,0035.HK,Chiu (Tat Cheong David),56.3139,1
hk,0035.HK,Chiu (Te Ken Deacon),5.0862,2
hk,0035.HK,"Vanguard Capital Management, LLC",1.1984,3
hk,0035.HK,DFA Australia Ltd.,0.7373,4
hk,0035.HK,"Dimensional Fund Advisors, L.P.",0.636,5
hk,0035.HK,Hoong (Cheong Thard),0.4405,6
hk,0035.HK,Chiu (Jennifer Wendy),0.1643,7
hk,0035.HK,Banque Eric Sturdza SA,0.1289,8
hk,0035.HK,"GW&K Investment Management, LLC",0.1,9
hk,0035.HK,Chiu (Tat Shing Dennis),0.0888,10
hk,0035.HK,"Dimensional Fund Advisors, Ltd.",0.058,11
hk,0035.HK,Chiu (Wing Kwan Winnie),0.0324,12
hk,0035.HK,Vanguard Global Advisers LLC,0.0107,13
hk,0035.HK,Schroder Investment Management North America Inc.,0.0072,14
hk,0035.HK,Norges Bank Investment Management (NBIM),0.0007,15
hk,0035.HK,"American Century Investment Management, Inc.",0.0005,16
hk,0035.HK,Value Partners Ltd.,0.0,17
hk,0035.HK,"Charles Schwab Investment Management, Inc.",0.0,18
hk,0035.HK,Swedbank Robur Fonder AB,0.0,19
hk,0035.HK,"Bessemer Trust Company, N.A. (US)",0.0,20
hk,0037.HK,Chiu (Derek),25.8404,1
hk,0037.HK,Estate of Chiu Te Ken Deacon,15.1126,2
hk,0037.HK,Chiu (Amanda),1.0631,3
hk,0037.HK,Choy (Wai Shek),0.9302,4
hk,0037.HK,Chiu (Ju Chng Lan),0.025,5
hk,0037.HK,Ng (Chi Kin),0.0016,6
hk,0037.HK,"Dimensional Fund Advisors, Ltd.",0.0,7
hk,0037.HK,"Dimensional Fund Advisors, L.P.",0.0,8
hk,0038.HK,FIL Investment Management (Hong Kong) Limited,7.0041,1
hk,0038.HK,E Fund Management Co. Ltd.,4.7946,2
hk,0038.HK,Fidelity International,4.2114,3
hk,0038.HK,"China Asset Management Co., Ltd.",3.7011,4
hk,0038.HK,"Vanguard Capital Management, LLC",3.2437,5
hk,0038.HK,"Franklin Templeton Sealand Fund Management Co., Ltd.",2.2631,6
hk,0038.HK,China Merchants Fund Management Co. Ltd.,1.862,7
hk,0038.HK,"Zheshang Fund Management Co., Ltd.",1.4299,8
hk,0038.HK,"Zhong Ou Asset Management Co., Ltd.",1.388,9
hk,0038.HK,Fidelity Management & Research Company LLC,1.2897,10
hk,0038.HK,"Dimensional Fund Advisors, L.P.",1.2321,11
hk,0038.HK,"BlackRock Institutional Trust Company, N.A.",0.9731,12
hk,0038.HK,"Essence Fund Management Co., Ltd.",0.7894,13
hk,0038.HK,INVESCO Great Wall Fund Management Co. Ltd.,0.6792,14
hk,0038.HK,"Oriental Alpha Fund Management Co., Ltd.",0.5848,15
hk,0038.HK,"Fullgoal Fund Management Co., Ltd.",0.5628,16
hk,0038.HK,BlackRock Advisors (UK) Limited,0.4455,17
hk,0038.HK,"Wanjia Asset Management Co., Ltd.",0.4138,18
hk,0038.HK,"Huashang Fund Management Co., Ltd.",0.2505,19
hk,0038.HK,"GF Fund Management Co., Ltd.",0.248,20
hk,0039.HK,Jiang (Jian Jun),11.057,1
hk,0039.HK,CIS Securities Asset Management Limited,9.8899,2
hk,0039.HK,"Beidahuang Business Group (HK) International Trade Co., Ltd.",8.2114,3
hk,0039.HK,Jiang (Jiancheng),0.3467,4
hk,0039.HK,Ke (Xionghan),0.1343,5
hk,0039.HK,Yang (Yunguang),0.0112,6
hk,0039.HK,Chen (Zhifeng),0.0112,7
hk,0039.HK,Li (Dawei),0.0005,8
hk,0039.HK,Ho (Wing Yan),0.0,9
hk,0040.HK,Lo (Chung Wing Victor),26.9191,1
hk,0040.HK,To (May Mee),10.9068,2
hk,0040.HK,Ring Lotus Investment Ltd.,7.8194,3
hk,0040.HK,Ng (Sheen Fai Jessica),5.4149,4
hk,0040.HK,Ng (Ka Fai),5.4149,5
hk,0040.HK,DFA Australia Ltd.,0.7067,6
hk,0040.HK,Lau (Kwan Christopher),0.5029,7
hk,0040.HK,"Dimensional Fund Advisors, L.P.",0.3955,8
hk,0040.HK,Li (Yiu Cheung Brian),0.0388,9
hk,0041.HK,Lo (Ka Shui),63.756,1
hk,0041.HK,DJE Kapital AG,5.5303,2
hk,0041.HK,Lo (Ying Sui Archie),5.4314,3
hk,0041.HK,Lo To (Lee Kwan),0.9049,4
hk,0041.HK,"Dimensional Fund Advisors, L.P.",0.4016,5
hk,0041.HK,Kan (Tak Kwong),0.3588,6
hk,0041.HK,DFA Australia Ltd.,0.3349,7
hk,0041.HK,Law (Wai Duen Nina),0.2749,8
hk,0041.HK,DWS Investment GmbH,0.1812,9
hk,0041.HK,"Thompson, Siegel & Walmsley LLC",0.1701,10
hk,0041.HK,Lo (Hong Sui Antony),0.1219,11
hk,0041.HK,FMR Investment Management (U.K.) Limited,0.1048,12
hk,0041.HK,"Vanguard Capital Management, LLC",0.1043,13
hk,0041.HK,"BlackRock Institutional Trust Company, N.A.",0.1019,14
hk,0041.HK,Florida State Board of Administration,0.0995,15
hk,0041.HK,"American Century Investment Management, Inc.",0.0992,16
hk,0041.HK,"Dimensional Fund Advisors, Ltd.",0.0655,17
hk,0041.HK,Chu (Shik Pui),0.039,18
hk,0041.HK,Blue Quadrant Capital Management (Pty) Ltd,0.0333,19
hk,0041.HK,RAM Active Investments S.A.,0.0307,20
hk,0045.HK,Kadoorie (Michael David),51.5691,1
hk,0045.HK,Acorn Holdings Corporation,15.9691,2
hk,0045.HK,Sino Hotels (Holdings) Ltd,5.1537,3
hk,0045.HK,Guardian Ltd.,5.0432,4
hk,0045.HK,DFA Australia Ltd.,0.4032,5
hk,0045.HK,"Dimensional Fund Advisors, L.P.",0.3661,6
hk,0045.HK,"Gabelli Funds, LLC",0.2463,7
hk,0045.HK,Li (Kwok Po David),0.0682,8
hk,0045.HK,"Dimensional Fund Advisors, Ltd.",0.0625,9
hk,0045.HK,Ampega Investment GmbH,0.0435,10
hk,0045.HK,Blue Quadrant Capital Management (Pty) Ltd,0.024,11
hk,0045.HK,Borer (Peter Camille),0.0227,12
hk,0045.HK,Boppe (Pierre Roger),0.0018,13
hk,0045.HK,"American Century Investment Management, Inc.",0.0005,14
hk,0045.HK,"Northern Trust Investments, Inc.",0.0,15
hk,0046.HK,Chao Lien Technologies Limited,46.9087,1
hk,0046.HK,Hutchison Whampoa Ltd,11.9299,2
hk,0046.HK,Hui (Yau Man),10.9612,3
hk,0046.HK,Ng (Cheung Shing),3.1269,4
hk,0046.HK,Leung (King San Sunny),0.4216,5
hk,0046.HK,Cheung (Wai Lam),0.4093,6
hk,0046.HK,Ng (Kwok Keung),0.0819,7
hk,0046.HK,Chung (Kin Yip),0.0655,8
hk,0046.HK,Victory Capital Management Inc.,0.0327,9
hk,0048.HK,Zhuang (Yuejin),3.464,1
hk,0048.HK,Zhu (Chunyan),0.1805,2
hk,0048.HK,Xiao (Suni),0.1805,3
hk,0050.HK,Henderson Land Development Co Ltd,34.1313,1
hk,0050.HK,Ho (Hau Chong Norman),0.9302,2
hk,0050.HK,"Dimensional Fund Advisors, L.P.",0.528,3
hk,0050.HK,DFA Australia Ltd.,0.5061,4
hk,0050.HK,"Dimensional Fund Advisors, Ltd.",0.1479,5
hk,0050.HK,Lee (Gabriel),0.0505,6
hk,0050.HK,Lam (Ko Yin Colin),0.0421,7
hk,0050.HK,SEI Investments Management Corporation,0.0328,8
hk,0050.HK,Mercer Global Investments Europe Limited,0.0191,9
hk,0050.HK,Mercer Global Investments Management Ltd,0.0191,10
hk,0050.HK,"Lazard Asset Management, L.L.C.",0.0118,11
hk,0050.HK,BNP Paribas Asset Management UK Ltd.,0.0,12
hk,0051.HK,Upfront International Ltd,71.5268,1
hk,0051.HK,Harson Investment Ltd,8.05,2
hk,0051.HK,DFA Australia Ltd.,0.2528,3
hk,0051.HK,"Dimensional Fund Advisors, L.P.",0.1682,4
hk,0051.HK,"Dimensional Fund Advisors, Ltd.",0.0054,5
hk,0051.HK,Sze (Tsai Ping Michael),0.0013,6
hk,0052.HK,Neblett Investments Ltd.,37.649,1
hk,0052.HK,CFJ Holdings Ltd.,5.1408,2
hk,0052.HK,First Sentier Investors (Singapore),3.098,3
hk,0052.HK,First Sentier Investors,3.098,4
hk,0052.HK,First Sentier Investors (Hong Kong) Limited,1.905,5
hk,0052.HK,Estate of Lee Kwee Fuen,0.5789,6
hk,0052.HK,"Dimensional Fund Advisors, L.P.",0.5206,7
hk,0052.HK,Discover Capital GmbH,0.4265,8
hk,0052.HK,Lo (Hoi Yeung Dennis),0.3929,9
hk,0052.HK,Lee (Peggy),0.3103,10
hk,0052.HK,"Dimensional Fund Advisors, Ltd.",0.0486,11
hk,0052.HK,California State Teachers Retirement System,0.0205,12
hk,0052.HK,Mercer Global Investments Europe Limited,0.0127,13
hk,0052.HK,Mercer Global Investments Management Ltd,0.0127,14
hk,0052.HK,DFA Australia Ltd.,0.0068,15
hk,0052.HK,Acadian Asset Management LLC,0.005,16
hk,0052.HK,"American Century Investment Management, Inc.",0.0015,17
hk,0053.HK,Quek (Leng Chan),73.5472,1
hk,0053.HK,"First Eagle Investment Management, L.L.C.",7.9738,2
hk,0053.HK,Kwek (Leng Hai),1.1551,3
hk,0053.HK,Kwek (Leng San),0.0636,4
hk,0053.HK,"Dimensional Fund Advisors, L.P.",0.0286,5
hk,0053.HK,"Dimensional Fund Advisors, Ltd.",0.0243,6
hk,0053.HK,AllianceBernstein L.P.,0.0194,7
hk,0053.HK,AllianceBernstein (Singapore) Ltd.,0.0131,8
hk,0053.HK,Mercer Global Investments Management Ltd,0.0067,9
hk,0053.HK,"Camelot Portfolios, LLC",0.003,10
hk,0053.HK,DFA Australia Ltd.,0.0009,11
hk,0053.HK,"Samsung Asset Management Co., Ltd.",0.0,12
hk,0055.HK,CNA Company Limited,15.7373,1
hk,0055.HK,Suek (Ka Lun Ernie),7.2269,2
hk,0055.HK,Poon (Tak Fai),5.013,3
hk,0055.HK,Suek (Chai Hong),0.2763,4
hk,0055.HK,Wong (Sun Fat),0.0395,5
hk,0055.HK,Ng (Wai Kwan),0.0032,6
hk,0057.HK,Chen Hsong Investments Limited,63.3787,1
hk,0057.HK,Webb (David Michael),7.6129,2
hk,0057.HK,Schroder Investment Management (Hong Kong) Ltd.,3.7341,3
hk,0057.HK,Chiang (Lai Yuen),0.7929,4
hk,0057.HK,DFA Australia Ltd.,0.23,5
hk,0057.HK,"Dimensional Fund Advisors, L.P.",0.1779,6
hk,0057.HK,Chung (Hau Leung),0.1056,7
hk,0057.HK,Lalvani (Anish),0.1034,8
hk,0057.HK,Tan (Chin Kwang Johnson),0.0768,9
hk,0057.HK,Mercer Global Investments Europe Limited,0.0241,10
hk,0057.HK,Mercer Global Investments Management Ltd,0.0241,11
hk,0057.HK,"Dimensional Fund Advisors, Ltd.",0.0235,12
hk,0057.HK,Schroder Investment Management Ltd. (SIM),0.006,13
hk,0057.HK,BNP Paribas Asset Management UK Ltd.,0.0,14
hk,0058.HK,Chim (Pui Chung),74.6424,1
hk,0058.HK,Chim (Sai Yau Oscar),0.0,2
hk,0058.HK,Xie (Guilin),2.4971,3
hk,0058.HK,Chim (Sai Yau Oscar),0.0,4
hk,0060.HK,"Special Access, Ltd.",20.6949,1
hk,0060.HK,Careful Guide Limited,12.0921,2
hk,0060.HK,Tai (Tak Fung Stephen),2.6325,3
hk,0060.HK,Lan (Yee Fong Steve John),0.3129,4
hk,0061.HK,Zhang (Sanhuo),17.9175,1
hk,0061.HK,Tse (Nam),0.0015,2
hk,0062.HK,Sun Hung Kai Properties Ltd,45.2439,1
hk,0062.HK,"HSBC International Trustee, Ltd.",8.0522,2
hk,0062.HK,Ng (Winnie),5.7094,3
hk,0062.HK,Yu Louey (Kwok Won Carol Wilma),2.4615,4
hk,0062.HK,Louey (Lai Kuen William),2.0677,5
hk,0062.HK,Lui (Chung Yuen Charles),0.6708,6
hk,0062.HK,"Dimensional Fund Advisors, L.P.",0.5379,7
hk,0062.HK,Lau (Man-Kwan Julia),0.3692,8
hk,0062.HK,DFA Australia Ltd.,0.2567,9
hk,0062.HK,Leung (Nai Pang Norman),0.1308,10
hk,0062.HK,Kwok (Ping Luen Raymond),0.1268,11
hk,0062.HK,Chan (Cho Chak),0.0843,12
hk,0062.HK,"Dimensional Fund Advisors, Ltd.",0.0806,13
hk,0062.HK,Lee (Chak Cheong Roger),0.0335,14
hk,0062.HK,Mercer Global Investments Europe Limited,0.0215,15
hk,0062.HK,Mercer Global Investments Management Ltd,0.0121,16
hk,0062.HK,SEI Investments Management Corporation,0.0091,17
hk,0062.HK,Lee (Luen Fai),0.0056,18
hk,0062.HK,Li (Ka Cheung Eric),0.0033,19
hk,0062.HK,"Segall Bryant & Hamill, LLC",0.0013,20
hk,0063.HK,Huang (Binghuang),60.0122,1
hk,0064.HK,Hung (Hon Man),51.6693,1
hk,0064.HK,DFA Australia Ltd.,0.1698,2
hk,0064.HK,"Dimensional Fund Advisors, L.P.",0.1081,3
hk,0064.HK,"Dimensional Fund Advisors, Ltd.",0.0052,4
hk,0065.HK,Liu (Changyou),6.4526,1
hk,0065.HK,Liu (Chang Deng),6.3597,2
hk,0065.HK,Sungold Developments Group Ltd.,6.1089,3
hk,0065.HK,Ji (Yuan),0.0261,4
hk,0065.HK,"Dimensional Fund Advisors, L.P.",0.0,5
hk,0066.HK,Financial Secretary Inc.,74.4467,1
hk,0066.HK,"Vanguard Capital Management, LLC",0.7688,2
hk,0066.HK,"BlackRock Institutional Trust Company, N.A.",0.7578,3
hk,0066.HK,Aviva Investors Global Services Limited,0.6442,4
hk,0066.HK,"Geode Capital Management, L.L.C.",0.3842,5
hk,0066.HK,Hang Seng Investment Management Ltd.,0.3606,6
hk,0066.HK,BlackRock Advisors (UK) Limited,0.2643,7
hk,0066.HK,Legal & General Investment Management Ltd.,0.1929,8
hk,0066.HK,Storebrand Asset Management AS,0.1815,9
hk,0066.HK,BlackRock Investment Management (UK) Ltd.,0.1807,10
hk,0066.HK,Nuveen LLC,0.1148,11
hk,0066.HK,"Dimensional Fund Advisors, L.P.",0.1139,12
hk,0066.HK,"Charles Schwab Investment Management, Inc.",0.0936,13
hk,0066.HK,JP Morgan Asset Management,0.0928,14
hk,0066.HK,"Amundi Asset Management, SAS",0.083,15
hk,0066.HK,Anima SGR S.p.A.,0.0828,16
hk,0066.HK,BlackRock Asset Management Canada Limited,0.0777,17
hk,0066.HK,California Public Employees' Retirement System,0.0737,18
hk,0066.HK,Vanguard Asset Management Ltd,0.0685,19
hk,0066.HK,DWS Investment GmbH,0.0674,20
hk,0068.HK,Huang (Xiaohuang),13.7875,1
hk,0068.HK,IDG Capital Partners,11.5044,2
hk,0068.HK,Hillhouse Investment Management Limited,11.2343,3
hk,0068.HK,"Notable Capital Management, L.L.C",10.2691,4
hk,0068.HK,Chen (Hang),9.8482,5
hk,0068.HK,Shunwei Capital Partners,8.6924,6
hk,0068.HK,"Coatue Management, L.L.C.",6.019,7
hk,0068.HK,Zhu (Hao),3.7655,8
hk,0068.HK,Wide Future Group Limited,3.277,9
hk,0068.HK,Matrix Partners China,2.606,10
hk,0068.HK,Hearst Corp,2.0029,11
hk,0068.HK,Ng (Yipin),1.8931,12
hk,0068.HK,Temasek Holdings Pte. Ltd.,1.1127,13
hk,0068.HK,Chow (Kum Cheong),1.0704,14
hk,0068.HK,New Gultar Limited,1.0365,15
hk,0068.HK,Shanghai Yuanyan Enterprise Management Consulting Partnership LP,0.9106,16
hk,0068.HK,Taikang Insurance Group Inc.,0.7745,17
hk,0068.HK,Sunshine Life Insurance Corporation Limited,0.5958,18
hk,0068.HK,T. Rowe Price International Ltd,0.2497,19
hk,0068.HK,Invesco Hong Kong Limited,0.0084,20
hk,0069.HK,Kerry Group Ltd.,50.1108,1
hk,0069.HK,Kuok Brothers Sdn. Bhd.,7.2451,2
hk,0069.HK,Kuok (Singapore) Limited,6.0708,3
hk,0069.HK,Fidelity Management & Research Company LLC,4.0525,4
hk,0069.HK,Kuok (Hui Kwong),2.7144,5
hk,0069.HK,PPB Group Bhd,1.3877,6
hk,0069.HK,Capital World Investors,0.949,7
hk,0069.HK,"Vanguard Capital Management, LLC",0.9249,8
hk,0069.HK,MFS Investment Management,0.9205,9
hk,0069.HK,Norges Bank Investment Management (NBIM),0.5003,10
hk,0069.HK,"Dimensional Fund Advisors, L.P.",0.4632,11
hk,0069.HK,"Seafarer Capital Partners, LLC",0.1696,12
hk,0069.HK,GVC Gaesco Gestión SGIIC S.A.,0.1591,13
hk,0069.HK,"Dimensional Fund Advisors, Ltd.",0.071,14
hk,0069.HK,"Charles Schwab Investment Management, Inc.",0.064,15
hk,0069.HK,California Public Employees' Retirement System,0.061,16
hk,0069.HK,DFA Australia Ltd.,0.0569,17
hk,0069.HK,BlackRock Investment Management (UK) Ltd.,0.0458,18
hk,0069.HK,Raiffeisen Kapitalanlage-Gesellschaft mbH,0.039,19
hk,0069.HK,Legal & General Investment Management Ltd.,0.0382,20
hk,0070.HK,Faith Mount Limited,70.1038,1
hk,0070.HK,Wong (Yau Shing),5.5704,2
hk,0070.HK,Lin (Yee Man),0.7899,3
hk,0071.HK,Henderson Land Development Co Ltd,50.0753,1
hk,0071.HK,Chong (Wing Cheong),9.9732,2
hk,0071.HK,Tang (Yat Sun Richard),1.9741,3
hk,0071.HK,Fung (Yuk Bun),1.4988,4
hk,0071.HK,Cheng (Ka On Dominic),1.3509,5
hk,0071.HK,Liang (Cheung Biu Thomas),0.321,6
hk,0071.HK,DFA Australia Ltd.,0.3118,7
hk,0071.HK,"Dimensional Fund Advisors, L.P.",0.2964,8
hk,0071.HK,"Dimensional Fund Advisors, Ltd.",0.0702,9
hk,0071.HK,Mercer Global Investments Europe Limited,0.0087,10
hk,0071.HK,Mercer Global Investments Management Ltd,0.0087,11
hk,0071.HK,"Allspring Global Investments, LLC",0.0071,12
hk,0071.HK,BNP Paribas Asset Management UK Ltd.,0.0,13
hk,0072.HK,Shao (Zhong),74.7959,1
hk,0072.HK,Yang (Ying),0.0251,2
hk,0073.HK,Kung (Chak Ming),29.8613,1
hk,0073.HK,Xu (Guodian),9.2696,2
hk,0073.HK,"Changjiang Tyling Management Co., Ltd.",6.015,3
hk,0073.HK,CapitalatWork - Foyer Group,0.0,4
hk,0073.HK,Jennison Associates LLC,0.0,5
hk,0075.HK,Wong (Hy Sky),20.9831,1
hk,0075.HK,Cheung (Chung Kiu),6.0954,2
hk,0075.HK,"Dimensional Fund Advisors, Ltd.",0.0,3
hk,0075.HK,"Dimensional Fund Advisors, L.P.",0.0,4
hk,0076.HK,Zhang (Zheng),4.2754,1
hk,0077.HK,Metro Success Investments Ltd.,43.2774,1
hk,0077.HK,Wong (Ling Sun Vincent),16.7951,2
hk,0077.HK,Seven International Holdings Ltd.,5.4613,3
hk,0077.HK,Ng (Sui Chun),5.0479,4
hk,0077.HK,Wong (Wai Man),2.3999,5
hk,0077.HK,Wong (Wai Sum Maya),2.0899,6
hk,0077.HK,Chan (Man Chun),1.3826,7
hk,0077.HK,Chan (Yuen Tak Fai Dorothy),0.2162,8
hk,0077.HK,Kwong (Ki Chi),0.2162,9
hk,0078.HK,Paliburg Holdings Ltd,66.6486,1
hk,0078.HK,Choi (Ka Tsan),5.5898,2
hk,0078.HK,Cosmopolitan International Holdings Ltd,2.6044,3
hk,0078.HK,Lo (Po Man),0.0633,4
hk,0078.HK,Lo (Yuk Sui),0.0317,5
hk,0078.HK,DFA Australia Ltd.,0.0036,6
hk,0078.HK,Wan (Tze Wai Allen),0.0011,7
hk,0078.HK,Leung (So Po Kelvin),0.0,8
hk,0078.HK,"Dimensional Fund Advisors, Ltd.",0.0,9
hk,0078.HK,Choi (Chee Ming Francis),0.0,10
hk,0078.HK,"Allspring Global Investments, LLC",0.0,11
hk,0078.HK,"Dimensional Fund Advisors, L.P.",0.0,12
hk,0079.HK,ST Investments Holding Ltd.,48.6391,1
hk,0079.HK,Chu (Ming Tak),5.0208,2
hk,0079.HK,Tsang (Chiu Yuen Sylvia),0.9397,3
hk,0079.HK,Szeto (Yuk Lin),0.0,4
hk,0080.HK,Cai (Wensheng),61.0713,1
hk,0080.HK,Wang (Dingben),1.4842,2
hk,0080.HK,Sunwah Kingsway Capital Holdings Ltd,0.0,3
hk,0080.HK,Luo (Ga),0.0,4
hk,0080.HK,Radiant Goldstone International Group Ltd.,0.0,5
hk,0080.HK,Luo (Yan),0.0,6
hk,0081.HK,China Overseas Land & Investment Ltd,39.635,1
hk,0081.HK,FIL Investment Management (Singapore) Ltd.,6.774,2
hk,0081.HK,Diamond Key Enterprises Inc.,5.3636,3
hk,0081.HK,On Fat Profits Corporation,5.105,4
hk,0081.HK,FIL Investment Management (Hong Kong) Limited,5.084,5
hk,0081.HK,"ICBC UBS Asset Management Co., Ltd.",2.0217,6
hk,0081.HK,"Huatai-PineBridge Fund Management Co., Ltd.",1.8319,7
hk,0081.HK,T. Rowe Price International Ltd,1.8094,8
hk,0081.HK,Shell Electric Holdings Ltd,1.7581,9
hk,0081.HK,"Vanguard Capital Management, LLC",1.7327,10
hk,0081.HK,Fidelity International,0.8779,11
hk,0081.HK,E Fund Management Co. Ltd.,0.8719,12
hk,0081.HK,"Dimensional Fund Advisors, L.P.",0.8063,13
hk,0081.HK,"BlackRock Institutional Trust Company, N.A.",0.704,14
hk,0081.HK,"Essence Fund Management Co., Ltd.",0.5798,15
hk,0081.HK,Yung (Kwok Kee Billy),0.5393,16
hk,0081.HK,"Matthews International Capital Management, L.L.C.",0.2893,17
hk,0081.HK,"HFT Investment Management Co., Ltd.",0.2336,18
hk,0081.HK,BlackRock Advisors (UK) Limited,0.2171,19
hk,0081.HK,"AEGON-INDUSTRIAL Fund Management Co., Ltd.",0.2058,20
hk,0082.HK,Avis Trend Ltd,21.0488,1
hk,0082.HK,Zhang (Lijun),1.6021,2
hk,0082.HK,Peng (Xitao),1.2331,3
hk,0082.HK,"Dimensional Fund Advisors, L.P.",0.38,4
hk,0082.HK,"Dimensional Fund Advisors, Ltd.",0.0499,5
hk,0082.HK,"American Century Investment Management, Inc.",0.0,6
hk,0083.HK,Tsim Sha Tsui Properties Ltd,56.7295,1
hk,0083.HK,Estate of Ng Teng Fong,2.7235,2
hk,0083.HK,"BlackRock Institutional Trust Company, N.A.",1.681,3
hk,0083.HK,"Vanguard Capital Management, LLC",1.3189,4
hk,0083.HK,Orchard Centre Holdings Pte. Ltd.,0.7639,5
hk,0083.HK,Aviva Investors Global Services Limited,0.7513,6
hk,0083.HK,JPMorgan Asset Management (China) Company Limited.,0.6787,7
hk,0083.HK,"Geode Capital Management, L.L.C.",0.579,8
hk,0083.HK,Norges Bank Investment Management (NBIM),0.5586,9
hk,0083.HK,BlackRock Advisors (UK) Limited,0.5142,10
hk,0083.HK,Hang Seng Investment Management Ltd.,0.321,11
hk,0083.HK,BlackRock Investment Management (UK) Ltd.,0.2846,12
hk,0083.HK,"Amundi Asset Management, SAS",0.2504,13
hk,0083.HK,Legal & General Investment Management Ltd.,0.2258,14
hk,0083.HK,State Street Investment Management (US),0.1825,15
hk,0083.HK,"Dimensional Fund Advisors, L.P.",0.1671,16
hk,0083.HK,Nuveen LLC,0.163,17
hk,0083.HK,HSBC Global Asset Management (UK) Limited,0.1505,18
hk,0083.HK,BlackRock Asset Management Canada Limited,0.1497,19
hk,0083.HK,Victory Capital Management Inc.,0.1477,20
hk,0084.HK,Kanjanapas (Chumphol),52.8957,1
hk,0085.HK,China Electronics Corp,59.4215,1
hk,0085.HK,"Dimensional Fund Advisors, L.P.",0.4735,2
hk,0085.HK,BNP Paribas Asset Management UK Ltd.,0.1086,3
hk,0085.HK,"Dimensional Fund Advisors, Ltd.",0.0706,4
hk,0085.HK,"Rongtong Fund Management Co., Ltd.",0.0374,5
hk,0085.HK,MLC Asset Management,0.0294,6
hk,0085.HK,State Street Investment Management (US),0.0194,7
hk,0085.HK,DFA Australia Ltd.,0.0168,8
hk,0085.HK,MLC Investments Limited,0.0069,9
hk,0085.HK,"Connor, Clark & Lunn Investment Management Ltd.",0.0027,10
hk,0085.HK,Chang (Feng),0.0014,11
hk,0085.HK,Finlabo SIM S.p. A.,0.0,12
hk,0085.HK,WBS Hünicke Vermögensverwaltung GmbH,0.0,13
hk,0086.HK,Allied Properties HK Ltd,73.6513,1
hk,0086.HK,Chen (Yue Jia James),1.0812,2
hk,0086.HK,"Horos Asset Management, SGIIC, S.A.",1.0111,3
hk,0086.HK,"Dimensional Fund Advisors, L.P.",0.3233,4
hk,0086.HK,"Attitude Gestión, S.G.I.I.C. S.A.",0.2185,5
hk,0086.HK,DFA Australia Ltd.,0.207,6
hk,0086.HK,Chow (Wing Charn Simon),0.0857,7
hk,0086.HK,Singular Asset Management SGIIC SA.,0.0765,8
hk,0086.HK,Mcgraw (Brendan James),0.073,9
hk,0086.HK,Curry (Peter Anthony),0.0633,10
hk,0086.HK,"Dimensional Fund Advisors, Ltd.",0.0618,11
hk,0086.HK,Edwards (Antony James),0.0352,12
hk,0086.HK,"Lazard Asset Management, L.L.C.",0.0335,13
hk,0086.HK,Spinoza Capital (SICAV) p.l.c.,0.0306,14
hk,0086.HK,"American Century Investment Management, Inc.",0.0235,15
hk,0086.HK,RAM Active Investments S.A.,0.0171,16
hk,0086.HK,"Bessemer Trust Company, N.A. (US)",0.0165,17
hk,0086.HK,"DUX Inversores, SGIIC, S.A.",0.0129,18
hk,0086.HK,Hillsdale Investment Management Inc.,0.0096,19
hk,0086.HK,Acadian Asset Management LLC,0.0052,20
hk,0087.HK,John Swire & Sons Ltd.,74.834,1
hk,0087.HK,Schroder Investment Management (Singapore) Ltd.,2.689,2
hk,0087.HK,"Vanguard Capital Management, LLC",0.5227,3
hk,0087.HK,"Dimensional Fund Advisors, L.P.",0.281,4
hk,0087.HK,Skagen AS,0.1836,5
hk,0087.HK,Mellon Investments Corporation,0.1279,6
hk,0087.HK,"Charles Schwab Investment Management, Inc.",0.1254,7
hk,0087.HK,Vanguard Global Advisers LLC,0.1075,8
hk,0087.HK,Franklin Templeton Investment Management Ltd.,0.1042,9
hk,0087.HK,California Public Employees' Retirement System,0.0925,10
hk,0087.HK,JP Morgan Asset Management,0.0832,11
hk,0087.HK,Third Avenue Management LLC,0.0739,12
hk,0087.HK,Schroder Investment Management Ltd. (SIM),0.0614,13
